fechas,Cripto,prices2,market_caps2,total_volumes2,Open,High,Low,Close,Ranking,Body_Ratio,Clasificación,Daily_Return
2022-08-25,cosmos,13.013569390043344,3802531017.91575,681484716.9175633,13.021,13.432,12.56,12.859,9,0.1857798165137624,Indecisión,-0.012289730394039466
2022-08-26,cosmos,12.877309727470042,3771910006.7364187,473629380.3649624,12.853,13.129,11.339,11.549,9,0.7284916201117323,Fuerte Dirección Bajista,-0.10187417373046115
2022-08-27,cosmos,11.530672478768455,3354602524.9159355,503597307.5482596,11.549,11.549,10.687,11.171,9,0.4385150812064966,Fuerte Volatilidad,-0.03273010650272756
2022-08-28,cosmos,11.264204009515938,3299663258.4864097,349166383.06981647,11.17,11.376,10.452,10.567,9,0.6525974025974027,Fuerte Volatilidad,-0.05406857040551416
2022-08-29,cosmos,10.625778737190165,3105295636.4227643,198428516.41847447,10.565,11.729,10.173,11.435,9,0.5591259640102837,Fuerte Volatilidad,0.08214251916343329
2022-08-30,cosmos,11.453184611706964,3362702422.939415,291509404.8183518,11.434,12.17,11.115,11.927,9,0.46729857819905257,Fuerte Volatilidad,0.043025797988631265
2022-08-31,cosmos,11.923436410846127,3501709665.511461,416869865.8722546,11.93,12.349,11.546,11.816,9,0.1419676214196748,Indecisión,-0.009306615242726468
2022-09-01,cosmos,11.80089438244133,3459927805.7112684,319311700.43307483,11.816,12.852,11.456,12.733,9,0.6568767908309451,Fuerte Volatilidad,0.07760663507109
2022-09-02,cosmos,12.752393607918428,3741868322.4365754,369322122.98208016,12.734,13.078,12.327,12.611,9,0.16378162450066502,Indecisión,-0.009581402654519788
2022-09-03,cosmos,12.632846124180249,3700586933.47712,326145284.5246819,12.609,12.88,12.126,12.623,9,0.01856763925729353,Indecisión,0.0009515502339225712
2022-09-04,cosmos,12.616066517705681,3696059765.7952824,233860922.76744613,12.622,13.05,12.401,13.045,9,0.6517719568567018,Fuerte Volatilidad,0.03343103858036911
2022-09-05,cosmos,12.943345921597478,3776747965.5710807,231578698.61430478,13.046,13.359,12.474,12.633,9,0.46666666666666706,Fuerte Volatilidad,-0.03158298198543508
2022-09-06,cosmos,12.65333011803164,3710953654.107014,252477911.93061575,12.63,12.989,11.75,11.779,9,0.6868442292171109,Fuerte Volatilidad,-0.06760072825140495
2022-09-07,cosmos,11.825420919608753,3468729406.574549,367761450.2427322,11.775,13.249,11.536,12.929,9,0.6736719206071216,Fuerte Volatilidad,0.09763137787588083
2022-09-08,cosmos,12.972148745892936,3806106480.750239,364068331.5716024,12.93,14.149,12.626,13.883,9,0.6257386736703872,Fuerte Volatilidad,0.07378760925052208
2022-09-09,cosmos,13.860224136219005,4054824428.536555,594193556.7096083,13.887,17.198,13.753,16.128,9,0.6505079825834541,Fuerte Volatilidad,0.16170856443131898
2022-09-10,cosmos,16.05408433243173,4697025669.010121,1159544518.620168,16.131,16.414,15.457,15.992,9,0.14524555903866168,Indecisión,-0.008432539682539653
2022-09-11,cosmos,16.04948367418614,4693914315.930179,593370225.812258,15.991,16.313,15.228,15.693,9,0.2746543778801846,Indecisión,-0.018696848424212154
2022-09-12,cosmos,15.670024612415324,4585098150.257149,404905195.6689328,15.693,16.524,14.969,15.528,9,0.1061093247588418,Indecisión,-0.01051424201873441
2022-09-13,cosmos,15.490967925658044,4529022523.744095,585095715.3583813,15.528,16.213,13.708,13.9,9,0.6499001996007983,Fuerte Volatilidad,-0.10484286450283364
2022-09-14,cosmos,13.932606940488691,4080825312.6333637,573783253.0743327,13.898,14.445,13.38,13.969,9,0.06666666666666644,Indecisión,0.004964028776978324
2022-09-15,cosmos,14.032191787965404,4087786502.2835994,362375905.02842563,13.973,15.568,13.224,14.897,9,0.3941979522184299,Fuerte Volatilidad,0.06643281552008018
2022-09-16,cosmos,14.876547959298833,4346573318.771043,719757838.6787791,14.899,16.8,14.6,16.605,9,0.7754545454545456,Fuerte Dirección Alcista,0.11465395717258509
2022-09-17,cosmos,16.622147958719605,4871880091.95036,771352440.508687,16.6,16.964,16.038,16.405,9,0.21058315334773287,Indecisión,-0.012044564890093312
2022-09-18,cosmos,16.490719680737374,4825854245.949223,540885501.2525756,16.406,16.412,14.57,14.693,9,0.9299674267100979,Fuerte Dirección Bajista,-0.10435842730874745
2022-09-19,cosmos,14.768411582106394,4324018736.442685,444702299.87703687,14.701,16.061,14.604,15.62,9,0.6307481125600537,Fuerte Volatilidad,0.06309126795072473
2022-09-20,cosmos,15.685418316033665,4596019874.086253,736972031.3615288,15.618,15.889,13.817,13.919,9,0.8199806949806953,Fuerte Dirección Bajista,-0.10889884763124191
2022-09-21,cosmos,13.951994254014277,4083723908.588115,509788901.30966765,13.917,15.1,12.955,13.39,9,0.2456876456876454,Indecisión,-0.03800560385085139
2022-09-22,cosmos,13.484298052330358,3935707894.073584,685461787.9680612,13.386,14.996,13.263,14.633,9,0.7195614541257931,Fuerte Dirección Alcista,0.0928304705003733
2022-09-23,cosmos,14.664572318544492,4289767543.2452946,568096375.5103246,14.629,15.269,13.441,14.223,9,0.22210065645514165,Indecisión,-0.028018861477482337
2022-09-24,cosmos,14.243810720050144,4178647847.9458294,633261158.2322917,14.222,14.292,13.556,13.635,9,0.7975543478260859,Fuerte Dirección Bajista,-0.04134148913731284
2022-09-25,cosmos,13.663733785202602,4000937041.583637,303347496.037679,13.635,14.835,13.593,13.976,9,0.27455716586151435,Indecisión,0.025009167583425196
2022-09-26,cosmos,14.077002033751851,4126811896.946844,434730957.2456247,13.972,14.899,13.748,13.913,9,0.05125977410946941,Indecisión,-0.004507727532913619
2022-09-27,cosmos,13.898333812113009,4054035661.9458175,623207134.2603076,13.909,14.74,13.159,13.491,9,0.26438962681847006,Indecisión,-0.03033134478545252
2022-09-28,cosmos,13.539054930233767,3965802018.105789,554169001.5786457,13.489,13.584,12.626,12.997,9,0.5135699373695206,Fuerte Volatilidad,-0.036617003928544944
2022-09-29,cosmos,13.062802263044027,3819965691.0591455,482012382.5387462,12.997,13.076,12.421,12.771,9,0.34503816793892933,Fuerte Volatilidad,-0.017388628144956453
2022-09-30,cosmos,12.800598340597977,3745666229.8834677,349447267.3831819,12.773,13.247,12.61,13.024,9,0.3940345368916786,Fuerte Volatilidad,0.019810508182600994
2022-10-01,cosmos,13.005893016177016,3800071527.6063027,347150616.99450094,13.023,13.099,12.49,12.682,9,0.5599343185550071,Fuerte Volatilidad,-0.026259213759213695
2022-10-02,cosmos,12.673153101267072,3706033612.3981957,165972934.35987478,12.683,12.896,11.954,11.992,9,0.7335456475583851,Fuerte Dirección Bajista,-0.05440782211007722
2022-10-03,cosmos,12.04651962922931,3555127224.9742975,198028081.93650454,11.991,12.957,11.825,12.855,9,0.7632508833922258,Fuerte Dirección Alcista,0.07196464309539685
2022-10-04,cosmos,12.890292401216339,3775446759.281564,314293186.91367674,12.856,13.286,12.746,13.019,9,0.3018518518518528,Fuerte Volatilidad,0.012757681835861456
2022-10-05,cosmos,13.023405285355434,3812092740.392533,273488647.5080629,13.02,13.136,12.615,13.005,9,0.02879078694817432,Indecisión,-0.0010753514094784533
2022-10-06,cosmos,12.984190073573632,3806525532.466485,220475542.16477063,13.005,13.461,12.871,13.016,9,0.018644067796608873,Indecisión,0.0008458285274892674
2022-10-07,cosmos,12.994589883126046,3802658008.1754093,299523957.30282664,13.016,13.091,12.648,13.056,9,0.09029345372460312,Indecisión,0.003073140749846326
2022-10-08,cosmos,12.855065200638572,3758324057.041176,245306817.91700146,13.056,13.35,12.944,13.148,9,0.22660098522167685,Indecisión,0.007046568627451011
2022-10-09,cosmos,13.12308775403825,3841599262.087674,192120031.76624146,13.147,13.275,13.033,13.194,9,0.19421487603305962,Indecisión,0.0034986309704898577
2022-10-10,cosmos,13.212799666364111,3857332557.186759,140453127.35778135,13.191,13.27,12.34,12.436,9,0.8118279569892484,Fuerte Dirección Bajista,-0.05745035622252548
2022-10-11,cosmos,12.472543727839556,3652248381.93651,191289195.7750929,12.435,12.538,12.097,12.173,9,0.5941043083900227,Fuerte Volatilidad,-0.021148279189449948
2022-10-12,cosmos,12.16514695579542,3553794040.364776,206103277.5927268,12.173,12.215,11.655,11.742,9,0.769642857142855,Fuerte Dirección Bajista,-0.03540622689558848
2022-10-13,cosmos,11.746409931363186,3435628052.6214547,185571267.24596873,11.739,11.812,10.552,11.339,9,0.3174603174603178,Fuerte Volatilidad,-0.034321239993186925
2022-10-14,cosmos,11.395706114525957,3332445362.830962,342779952.5334148,11.337,12.274,11.297,11.643,9,0.31320368474923377,Fuerte Volatilidad,0.02681012434958996
2022-10-15,cosmos,11.648597257647205,3398226514.22209,297956811.07597464,11.645,11.767,11.436,11.515,9,0.3927492447129885,Fuerte Volatilidad,-0.010993730138280533
2022-10-16,cosmos,11.542433410230448,3380946157.785875,122785533.67278016,11.514,11.851,11.502,11.699,9,0.530085959885388,Fuerte Volatilidad,0.015979157620494844
2022-10-17,cosmos,11.722493582715662,3431718672.5685678,119199899.61662987,11.698,12.499,11.635,12.43,9,0.8472222222222207,Fuerte Dirección Alcista,0.06248397298914443
2022-10-18,cosmos,12.445576108016605,3648658609.5672345,220361770.85094166,12.43,12.775,12.11,12.522,9,0.13834586466165474,Indecisión,0.007401448109412678
2022-10-19,cosmos,12.548492513664602,3670449569.279014,240264533.16807288,12.522,12.643,11.692,11.753,9,0.8086225026288115,Fuerte Dirección Bajista,-0.061411915029548014
2022-10-20,cosmos,11.777005322954668,3446658685.159152,231960403.4855815,11.753,12.0,11.232,11.378,9,0.48828124999999956,Fuerte Volatilidad,-0.031906747213477415
2022-10-21,cosmos,11.37993741990054,3327665880.0234656,197380478.24693555,11.378,11.784,10.917,11.736,9,0.4129181084198387,Fuerte Volatilidad,0.031464229214273276
2022-10-22,cosmos,11.747417557274678,3436037429.292833,206831896.01863125,11.737,11.892,11.463,11.715,9,0.051282051282051815,Indecisión,-0.0017893660531698163
2022-10-23,cosmos,11.724453531852959,3432341375.454852,139122287.8113248,11.714,12.138,11.434,12.114,9,0.5681818181818182,Fuerte Volatilidad,0.03405889884763136
2022-10-24,cosmos,12.119794125758053,3540332704.838056,160580843.4668194,12.114,12.174,11.582,11.65,9,0.7837837837837861,Fuerte Dirección Bajista,-0.03830279016014537
2022-10-25,cosmos,11.648232255374804,3408240319.5630403,177239057.2418264,11.65,12.368,11.543,11.999,9,0.4230303030303027,Fuerte Volatilidad,0.02995708154506449
2022-10-26,cosmos,12.011673921305235,3514389393.1514344,225517983.21891636,12.0,12.543,11.917,12.278,9,0.44408945686901075,Fuerte Volatilidad,0.02325193766147171
2022-10-27,cosmos,12.293547600283318,3596953240.5811014,271405185.260353,12.279,13.238,12.261,12.655,9,0.3848515864892521,Fuerte Volatilidad,0.030705326600423355
2022-10-28,cosmos,12.700921229608971,3718926304.8963156,402078426.0304117,12.658,13.84,12.595,13.53,9,0.7004016064257031,Fuerte Dirección Alcista,0.06914263137099952
2022-10-29,cosmos,13.516997379649286,3950609946.9492774,693840421.0064735,13.537,13.97,13.34,13.472,9,0.10317460317460507,Indecisión,-0.004286770140428664
2022-10-30,cosmos,13.447309189506104,3929647548.7587514,350193406.0643201,13.473,14.13,13.304,13.92,9,0.5411622276029042,Fuerte Volatilidad,0.03325415676959631
2022-10-31,cosmos,13.928708923749655,4067694192.3692765,334879624.53795284,13.92,14.5,13.783,14.319,9,0.5564853556485364,Fuerte Volatilidad,0.028663793103448354
2022-11-01,cosmos,14.308808618503482,4185210401.9873357,412360470.6240731,14.321,14.462,13.85,14.074,9,0.4035947712418298,Fuerte Volatilidad,-0.017110133389203197
2022-11-02,cosmos,14.116630592629102,4127809494.454591,402599360.87767744,14.08,14.232,13.016,13.295,9,0.6455592105263163,Fuerte Volatilidad,-0.05535029131732272
2022-11-03,cosmos,13.308627831326236,3895991302.3697577,467791366.30951697,13.295,13.9,13.252,13.51,9,0.33179012345679004,Fuerte Volatilidad,0.01617149304249721
2022-11-04,cosmos,13.489231440443984,3936739012.2644997,410386855.4926165,13.51,15.198,13.409,15.035,9,0.8524315259921748,Fuerte Dirección Alcista,0.11287934863064408
2022-11-05,cosmos,15.035727184249211,4392825034.698253,565723356.5686938,15.029,15.814,14.955,15.38,9,0.40861466821886017,Fuerte Volatilidad,0.022946458264050618
2022-11-06,cosmos,15.402044023457346,4507497415.224252,444533153.4580625,15.384,15.41,14.431,14.443,9,0.9611848825331969,Fuerte Dirección Bajista,-0.060923276983094965
2022-11-07,cosmos,14.480276689004757,4246454236.9902515,374769012.012453,14.444,14.805,13.86,14.275,9,0.1788359788359793,Indecisión,-0.011631932424011615
2022-11-08,cosmos,14.276016490850017,4168133849.7657456,500340587.1800394,14.276,14.444,11.232,12.146,9,0.6631382316313817,Fuerte Volatilidad,-0.14914185639229416
2022-11-09,cosmos,12.192662095838006,3585958141.826001,653511596.1675013,12.152,12.326,9.37,9.791,9,0.7987144790257097,Fuerte Dirección Bajista,-0.19389099291947964
2022-11-10,cosmos,9.707372573392975,2840519053.7817025,499194878.0255859,9.786,12.511,9.567,12.17,9,0.8097826086956526,Fuerte Dirección Alcista,0.24297824532734147
2022-11-11,cosmos,12.18537965973279,3559535680.519286,527193843.34053725,12.162,12.42,11.177,11.672,9,0.3942075623491553,Fuerte Volatilidad,-0.04092029580936729
2022-11-12,cosmos,11.738848248540494,3420253219.776435,298692698.56890136,11.676,11.703,10.84,10.951,9,0.8400926998841252,Fuerte Dirección Bajista,-0.061771761480466036
2022-11-13,cosmos,10.935404401850771,3199450765.8023887,133261906.47045806,10.953,11.107,10.05,10.19,9,0.7218543046357625,Fuerte Dirección Bajista,-0.06949137065108213
2022-11-14,cosmos,10.214813319953471,2974828353.273039,190476162.36656332,10.186,10.705,9.616,10.329,9,0.13131313131313188,Indecisión,0.013640824337586066
2022-11-15,cosmos,10.324419509614641,3027593112.7893276,242681856.79109415,10.329,10.89,10.186,10.556,9,0.32244318181817944,Fuerte Volatilidad,0.02197695807919442
2022-11-16,cosmos,10.564094283109894,3093755400.431268,175433582.82740226,10.557,10.637,9.962,10.152,9,0.6000000000000011,Fuerte Volatilidad,-0.038272072754831354
2022-11-17,cosmos,10.183009531573287,2974720657.9030004,145823915.7035152,10.152,10.201,9.853,9.918,9,0.6724137931034467,Fuerte Volatilidad,-0.023049645390070927
2022-11-18,cosmos,9.934162288262119,2908415848.6290126,120232863.08067115,9.92,10.246,9.786,9.972,9,0.1130434782608685,Indecisión,0.005444646098003547
2022-11-19,cosmos,10.010933884397998,2928548676.361456,119373545.78480542,9.972,10.058,9.737,9.995,9,0.07165109034267822,Indecisión,0.002306458082631302
2022-11-20,cosmos,10.003400694502037,2922377944.1010246,76890825.19752777,9.996,10.047,9.306,9.354,9,0.8663967611336032,Fuerte Dirección Bajista,-0.06413206603301647
2022-11-21,cosmos,9.381908398453433,2747449634.049875,96708772.48078245,9.353,9.36,8.777,9.011,9,0.5866209262435684,Fuerte Volatilidad,-0.03666880478939494
2022-11-22,cosmos,9.038781836226862,2648529110.821231,148236826.2506198,9.012,9.565,8.728,9.547,9,0.639187574671446,Fuerte Volatilidad,0.0594828542892023
2022-11-23,cosmos,9.537708545779195,2795498603.340139,163079018.26358807,9.548,9.979,9.535,9.933,9,0.8671171171171185,Fuerte Dirección Alcista,0.040431549177752046
2022-11-24,cosmos,9.933706199509006,2911029808.592113,141487088.70919546,9.933,10.228,9.783,10.153,9,0.4943820224719112,Fuerte Volatilidad,0.02214839424141757
2022-11-25,cosmos,10.177681256801312,2974304857.698724,117973251.50271222,10.153,10.181,9.762,10.025,9,0.3054892601431993,Fuerte Volatilidad,-0.012607111198660537
2022-11-26,cosmos,10.033163266994926,2938226764.224422,85793555.98876557,10.026,10.449,9.998,10.111,9,0.18847006651884868,Indecisión,0.00857855361596016
2022-11-27,cosmos,10.116833246623235,2957294538.2556877,102326257.96014896,10.109,10.335,9.895,9.925,9,0.4181818181818153,Fuerte Volatilidad,-0.018395806547324645
2022-11-28,cosmos,9.950723937324062,2918005985.856218,71531573.98471409,9.927,9.971,9.44,9.862,9,0.12241054613935863,Indecisión,-0.006347607052896831
2022-11-29,cosmos,9.875552194186088,2891408368.3537693,111873905.03960435,9.861,10.3,9.833,10.181,9,0.6852248394004243,Fuerte Volatilidad,0.03234638004461554
2022-11-30,cosmos,10.200550367348942,2987199914.586438,123114993.02561955,10.184,10.64,10.183,10.494,9,0.6783369803063457,Fuerte Volatilidad,0.030743541891759207
2022-12-01,cosmos,10.537131045091389,3084277654.6279316,130760335.62324221,10.494,10.58,10.131,10.268,9,0.5033407572383055,Fuerte Volatilidad,-0.02153611587573845
2022-12-02,cosmos,10.271172592465636,3005243127.812421,99006355.31779045,10.269,10.4,10.118,10.366,9,0.34397163120567203,Fuerte Volatilidad,0.009544215037007975
2022-12-03,cosmos,10.355857642772355,3026413990.1027274,91577673.75484128,10.367,10.414,9.978,10.021,9,0.7935779816513765,Fuerte Dirección Bajista,-0.03328188307929758
2022-12-04,cosmos,10.044873668823367,2944932748.376634,72768057.44000547,10.022,10.287,10.018,10.255,9,0.8661710037174737,Fuerte Dirección Alcista,0.023350962977746637
2022-12-05,cosmos,10.280772061497757,3008002252.7657957,70133567.67901233,10.256,10.574,10.145,10.264,9,0.018648018648016584,Indecisión,0.0008776206728424718
2022-12-06,cosmos,10.274754408257417,3008075781.3895497,126475254.31245574,10.266,10.381,9.994,10.166,9,0.2583979328165362,Indecisión,-0.00954793452844882
2022-12-07,cosmos,10.178667792849856,2971004392.2218513,113837584.65820791,10.166,10.188,9.492,9.617,9,0.7887931034482755,Fuerte Dirección Bajista,-0.05400354121581741
2022-12-08,cosmos,9.617873771155475,2816822882.0037503,148806692.90831715,9.618,9.859,9.468,9.833,9,0.5498721227621479,Fuerte Volatilidad,0.022460226681917383
2022-12-09,cosmos,9.820836719015274,2873896716.482751,93328088.27514529,9.835,9.903,9.627,9.758,9,0.27898550724638327,Indecisión,-0.0076273771992272366
2022-12-10,cosmos,9.768350182269794,2858808330.731532,85250342.35359673,9.76,10.45,9.637,9.945,9,0.22755227552275617,Indecisión,0.019163763066202266
2022-12-11,cosmos,9.94441276528806,2906966453.397023,180713774.81287235,9.945,9.986,9.509,9.534,9,0.8616352201257848,Fuerte Dirección Bajista,-0.04132730015082953
2022-12-12,cosmos,9.549149680865417,2793400623.8974543,81002081.30886911,9.535,9.672,9.414,9.622,9,0.3372093023255792,Fuerte Volatilidad,0.00923012376756871
2022-12-13,cosmos,9.616589521397819,2817857910.8837934,109415557.5911307,9.623,9.888,9.13,9.754,9,0.17282321899736197,Indecisión,0.013718561629598724
2022-12-14,cosmos,9.740662335629061,2853135545.1490817,154135094.89872995,9.755,10.018,9.51,9.591,9,0.32283464566929365,Fuerte Volatilidad,-0.016711092884970302
2022-12-15,cosmos,9.616570749809949,2814206922.03332,135688964.88481352,9.596,9.669,9.37,9.426,9,0.5685618729096964,Fuerte Volatilidad,-0.01720362840162648
2022-12-16,cosmos,9.409244130793965,2758708512.009988,95341301.99431032,9.43,9.522,8.437,8.587,9,0.7769585253456215,Fuerte Dirección Bajista,-0.08900912370040315
2022-12-17,cosmos,8.576795285569563,2503721837.5909286,124903747.25473411,8.585,8.811,8.469,8.803,9,0.6374269005847942,Fuerte Volatilidad,0.025154303016187374
2022-12-18,cosmos,8.816510632941242,2576594835.145424,80338411.94314893,8.804,8.95,8.752,8.857,9,0.26767676767676474,Indecisión,0.006134272407133823
2022-12-19,cosmos,8.855696607748646,2601863708.577679,53871833.93962115,8.858,8.945,8.563,8.644,9,0.5602094240837712,Fuerte Volatilidad,-0.024048774980241494
2022-12-20,cosmos,8.640314480209227,2534224385.1219635,89164245.16373567,8.642,9.048,8.545,8.951,9,0.614314115308153,Fuerte Volatilidad,0.03551596483109676
2022-12-21,cosmos,8.964255436557275,2622317708.0903916,96450904.95351496,8.952,9.054,8.763,8.864,9,0.30240549828178376,Fuerte Volatilidad,-0.009719584403977133
2022-12-22,cosmos,8.836520781985215,2579245338.3581343,91258703.7554244,8.864,9.01,8.669,8.99,9,0.36950146627565894,Fuerte Volatilidad,0.014214801444043301
2022-12-23,cosmos,8.993497255420017,2629578126.104134,92516843.47599828,8.99,9.05,8.883,8.913,9,0.4610778443113726,Fuerte Volatilidad,-0.00856507230255843
2022-12-24,cosmos,8.916516507958713,2607175969.2981515,78681533.90638529,8.913,9.05,8.882,8.962,9,0.2916666666666618,Indecisión,0.005497587793111158
2022-12-25,cosmos,8.973624768317631,2625072892.8490644,74132533.60575537,8.962,9.127,8.823,9.01,9,0.15789473684210525,Indecisión,0.005355947333184563
2022-12-26,cosmos,9.02509061246452,2641066839.3775268,71657981.3380002,9.012,9.197,9.006,9.183,9,0.8952879581151849,Fuerte Dirección Alcista,0.019200887902330654
2022-12-27,cosmos,9.165805580768751,2685435337.479482,79840426.82756618,9.186,9.44,9.133,9.215,9,0.09446254071661198,Indecisión,0.0034846999891102737
2022-12-28,cosmos,9.217066490491957,2692638057.208921,99489790.91977797,9.215,9.28,8.906,9.134,9,0.2165775401069513,Indecisión,-0.008790016277807844
2022-12-29,cosmos,9.12196848179405,2670882475.1084347,116380341.3343991,9.134,9.399,9.022,9.33,9,0.5198938992042449,Fuerte Volatilidad,0.021458287716225044
2022-12-30,cosmos,9.342944497393047,2736199791.0729675,114152141.6537062,9.33,9.399,9.214,9.382,9,0.2810810810810809,Indecisión,0.005573419078242159
2022-12-31,cosmos,9.366087246777028,2740643783.9579735,100029286.17891155,9.382,9.475,9.264,9.353,9,0.13744075829383826,Indecisión,-0.0030910253677254307
2023-01-01,cosmos,9.35234593239063,2737114487.4885736,71558283.63087735,9.355,9.479,9.302,9.462,9,0.604519774011297,Fuerte Volatilidad,0.011654014754624242
2023-01-02,cosmos,9.46763401960123,2768957039.5048633,64663255.0057853,9.46,10.055,9.383,9.818,9,0.5327380952380929,Fuerte Volatilidad,0.03762418093426345
2023-01-03,cosmos,9.798295415955605,2867420707.1959925,147371885.4911161,9.818,10.452,9.755,10.157,9,0.48637015781922643,Fuerte Volatilidad,0.034528417192911
2023-01-04,cosmos,10.159399759428569,2976213691.4529176,178143392.39985844,10.157,10.487,10.047,10.196,9,0.08863636363636306,Indecisión,0.0038397164517081084
2023-01-05,cosmos,10.202534563314865,2983724641.7548914,153925386.9713785,10.197,10.235,9.989,10.085,9,0.4552845528455241,Fuerte Volatilidad,-0.01088662220478609
2023-01-06,cosmos,10.084388995757172,2950501893.4786577,93644264.12818421,10.086,10.295,9.91,10.251,9,0.4285714285714266,Fuerte Volatilidad,0.016460089241447484
2023-01-07,cosmos,10.260594766770486,3005252890.1216245,105898473.27538618,10.254,10.371,10.139,10.196,9,0.24999999999999808,Indecisión,-0.005365330211686614
2023-01-08,cosmos,10.191038560736438,2980584758.675924,71247775.31864001,10.196,10.605,9.988,10.549,9,0.572123176661263,Fuerte Volatilidad,0.034621420164770544
2023-01-09,cosmos,10.525254964424324,3074363397.1446257,122845611.82127184,10.549,11.508,10.52,11.112,9,0.5698380566801629,Fuerte Volatilidad,0.053369987676556985
2023-01-10,cosmos,11.121198023251534,3260778238.587055,245733161.84529456,11.111,11.348,10.851,11.327,9,0.4346076458752502,Fuerte Volatilidad,0.019348452123830073
2023-01-11,cosmos,11.332760241326971,3312785442.851083,135114499.52274394,11.327,11.904,11.053,11.856,9,0.6216216216216222,Fuerte Volatilidad,0.046702569082722745
2023-01-12,cosmos,11.853470243463665,3444860972.039354,128600093.76957376,11.853,12.357,11.54,12.273,9,0.5140758873929007,Fuerte Volatilidad,0.03517206477732793
2023-01-13,cosmos,12.295404518582998,3603756470.1202593,234278445.07649836,12.271,12.522,11.913,12.406,9,0.2216748768472903,Indecisión,0.010836796219343414
2023-01-14,cosmos,12.405990753899438,3628577962.223899,184866839.1089659,12.408,13.434,12.066,12.874,9,0.3406432748538023,Fuerte Volatilidad,0.03772368208931165
2023-01-15,cosmos,12.918421488585706,3775887106.8670945,378494105.5957733,12.874,13.355,12.37,12.778,9,0.09746192893401012,Indecisión,-0.00745688985552273
2023-01-16,cosmos,12.782106832756385,3738538021.008112,180642554.03662434,12.776,13.072,12.041,12.342,9,0.4209505334626574,Fuerte Volatilidad,-0.03412114571920488
2023-01-17,cosmos,12.330782840337834,3607476080.4789767,224259318.61743653,12.344,12.64,12.05,12.155,9,0.3203389830508476,Fuerte Volatilidad,-0.015151515151515249
2023-01-18,cosmos,12.19162765982543,3562583844.0104885,177002026.5231767,12.156,12.537,11.401,11.542,9,0.5404929577464791,Fuerte Volatilidad,-0.050431921020156256
2023-01-19,cosmos,11.58045020411809,3386342006.983232,207002614.0949484,11.535,12.097,11.531,12.012,9,0.8427561837455851,Fuerte Dirección Alcista,0.04072084560734712
2023-01-20,cosmos,12.01409677247696,3516751484.7277946,129602900.15566535,12.01,13.39,11.928,13.144,9,0.775649794801642,Fuerte Dirección Alcista,0.09423909423909427
2023-01-21,cosmos,13.187079285823547,3854302492.1631827,203098283.88901135,13.144,13.62,12.868,13.083,9,0.08111702127659579,Indecisión,-0.00464090079123558
2023-01-22,cosmos,13.107223622421856,3833764482.582578,250009418.943186,13.087,13.799,12.801,13.328,9,0.24148296593186355,Indecisión,0.01872659176029967
2023-01-23,cosmos,13.329760093555032,3897299079.767095,258758013.26855814,13.324,13.57,12.79,13.06,9,0.33846153846153715,Fuerte Volatilidad,-0.020108043217286875
2023-01-24,cosmos,13.12373548912899,3836000002.840999,189539997.8456533,13.068,13.38,12.34,12.445,9,0.5990384615384604,Fuerte Volatilidad,-0.047090352220520715
2023-01-25,cosmos,12.446177694757667,3636909933.19216,164433039.62723437,12.444,13.762,12.137,13.561,9,0.6873846153846148,Fuerte Volatilidad,0.08967456809963847
2023-01-26,cosmos,13.630566241982226,3987363759.582263,281104056.56908274,13.562,13.721,12.8,13.111,9,0.4896851248642769,Fuerte Volatilidad,-0.03318339355504751
2023-01-27,cosmos,13.097795364583872,3831342363.974428,238336578.66557676,13.107,13.633,12.611,13.532,9,0.4158512720156569,Fuerte Volatilidad,0.032110441613911966
2023-01-28,cosmos,13.572466349087875,3947761123.7389393,207828360.29790783,13.53,13.898,13.037,13.22,9,0.3600464576074322,Fuerte Volatilidad,-0.023056458764410204
2023-01-29,cosmos,13.192281051828395,3858379615.512397,186379243.8294033,13.22,13.96,13.019,13.803,9,0.6195536663124332,Fuerte Volatilidad,0.04409984871406958
2023-01-30,cosmos,13.850437325412054,4053392965.200247,194527698.84797704,13.805,14.0,12.75,13.073,9,0.5855999999999995,Fuerte Volatilidad,-0.05288705353908574
2023-01-31,cosmos,13.045557469402489,3813095733.2464027,201657276.5030247,13.068,13.489,13.022,13.362,9,0.6295503211991438,Fuerte Volatilidad,0.022106631989596837
2023-02-01,cosmos,13.384578503531177,3909434924.140105,152975686.64017028,13.363,14.94,13.271,14.925,9,0.93588975434392,Fuerte Dirección Alcista,0.11697350696003594
2023-02-02,cosmos,14.857424928786061,4330955159.954831,425137281.56883335,14.928,15.23,14.231,14.407,9,0.521521521521522,Fuerte Volatilidad,-0.03470686767169184
2023-02-03,cosmos,14.40062093908773,4203128223.802475,302093693.83081084,14.409,15.45,14.356,14.992,9,0.5329067641681906,Fuerte Volatilidad,0.04060526133129727
2023-02-04,cosmos,14.998791600373787,4387841769.63915,261563454.1384256,14.991,15.086,14.573,14.665,9,0.635477582846005,Fuerte Volatilidad,-0.021811632870864628
2023-02-05,cosmos,14.70486335824482,4310356623.750529,150372465.3162583,14.663,14.808,14.071,14.736,9,0.09905020352781599,Indecisión,0.004841459256733849
2023-02-06,cosmos,14.754128951226017,4320468602.317481,208439199.1653608,14.739,14.895,14.0,14.143,9,0.6659217877094976,Fuerte Volatilidad,-0.0402415852334419
