,Cripto,fechas,pricesnew,market_capsnew,total_volumesnew
354,bitcoin,2023-08-05,29087.938086007627,565073127339.627,12112869085.655884
355,bitcoin,2023-08-06,29046.800457023197,564970113457.8998,5335308729.48437
356,bitcoin,2023-08-07,29044.204375577556,564947914083.0184,5360283576.269965
357,bitcoin,2023-08-08,29178.147751873083,567529179865.8152,13252185122.112452
358,bitcoin,2023-08-09,29779.56167125089,579214283623.8071,14603570418.91888
359,bitcoin,2023-08-10,29585.48807737921,575535414817.4033,14633310097.491423
360,bitcoin,2023-08-11,29423.81891597763,572414205818.4142,8106253519.025447
361,bitcoin,2023-08-12,29396.8479714205,571976559045.8302,4651950357.636653
362,bitcoin,2023-08-13,29412.142274584105,572257798803.9086,3994297895.288944
363,bitcoin,2023-08-14,29284.96971374381,569687130446.7833,4755220448.634491
364,bitcoin,2023-08-15,29400.58680419105,572242735188.2397,12408355477.111338
365,binancecoin,2022-08-16,319.97483545151,52259059529.06016,1029621279.6704528
366,binancecoin,2022-08-17,316.69840043102874,51644710407.552025,1009808544.6032021
367,binancecoin,2022-08-18,306.6392868905775,50100609704.51537,1199734459.4520664
368,binancecoin,2022-08-19,298.6006995468838,48825701689.01324,1091855502.0052712
369,binancecoin,2022-08-20,279.9778137568797,45642954306.35766,1657992768.764626
370,binancecoin,2022-08-21,283.656155240003,46252370172.3828,1246837965.585003
371,binancecoin,2022-08-22,303.0151479538937,49486226301.39337,1195298206.3088677
372,binancecoin,2022-08-23,301.1561361796223,49150485248.30302,1570719769.9969766
373,binancecoin,2022-08-24,299.463376750775,48982780105.76501,1057636829.4286771
374,binancecoin,2022-08-25,296.41961244603993,48379260404.01617,838987390.2975254
375,binancecoin,2022-08-26,301.8177863704008,49272835871.912964,805713579.376531
376,binancecoin,2022-08-27,279.40642417965796,45470473382.98042,1018341640.0751537
377,binancecoin,2022-08-28,277.85418929875823,45369238899.4809,289644996.38009393
378,binancecoin,2022-08-29,277.7793667633549,45374822894.64732,419819777.671055
379,binancecoin,2022-08-30,286.40738466251423,46716386630.32706,908062237.3551437
380,binancecoin,2022-08-31,281.2938188285588,46046373619.12218,364213046.87653303
381,binancecoin,2022-09-01,278.5787490121518,45512248503.54616,336434858.2854408
382,binancecoin,2022-09-02,278.86798697362656,45462861465.44521,866758763.7151389
383,binancecoin,2022-09-03,276.7779042811536,45198465388.21421,176346268.48536095
384,binancecoin,2022-09-04,277.51831028933856,45346195157.02845,382128516.1699821
385,binancecoin,2022-09-05,278.75305282032576,45476672064.83845,418828208.98438036
386,binancecoin,2022-09-06,276.55056282410976,45101612117.568054,553587755.583382
387,binancecoin,2022-09-07,264.03727128242207,43155638705.5872,929496549.3717955
388,binancecoin,2022-09-08,278.77305020211605,45453989049.39531,891912791.0622817
389,binancecoin,2022-09-09,280.55767662394817,45796774077.419556,745223780.1461269
390,binancecoin,2022-09-10,293.0262178865758,47844370267.32543,1041667243.0265172
391,binancecoin,2022-09-11,297.5308790857409,48573687138.850624,578541819.4338701
392,binancecoin,2022-09-12,294.75802344365405,48115913412.02448,475052432.7777434
393,binancecoin,2022-09-13,293.0265876719509,47815172003.762566,687391715.7295095
394,binancecoin,2022-09-14,277.42108371784286,45169037859.447716,1062897594.7003585
395,binancecoin,2022-09-15,279.72005694926696,45617788343.9902,637022200.7735264
396,binancecoin,2022-09-16,270.7297215251866,44237559174.64366,880165869.7445587
397,binancecoin,2022-09-17,274.3496322710761,44781850539.36754,691151537.4004691
398,binancecoin,2022-09-18,279.33610940451564,45616157323.82547,455331744.8777075
399,binancecoin,2022-09-19,266.6233589428211,43523757864.668365,619323050.5974814
400,binancecoin,2022-09-20,272.294397316546,44476332736.723465,915888746.5984051
401,binancecoin,2022-09-21,266.30872419092697,43537042604.86041,715084654.5573487
402,binancecoin,2022-09-22,264.6430723796989,43192546028.95253,429925394.622945
403,binancecoin,2022-09-23,275.9416807858792,44981567511.32132,750846868.141816
404,binancecoin,2022-09-24,276.54453165257104,45185478738.67717,787790763.5111085
405,binancecoin,2022-09-25,275.43957294082526,45005324722.633644,561051872.3911191
406,binancecoin,2022-09-26,274.0886174359959,44725198716.43691,252974908.51656833
407,binancecoin,2022-09-27,275.6450211777494,44942732069.5216,454677112.9975738
408,binancecoin,2022-09-28,272.5502043464818,44501118450.60125,820521273.712194
409,binancecoin,2022-09-29,281.35816084815264,45985363665.71459,252004911.08645055
410,binancecoin,2022-09-30,283.74872314150554,46295594360.01962,699402558.2029155
411,binancecoin,2022-10-01,284.0074317083427,46399832661.6369,367994492.15451324
412,binancecoin,2022-10-02,282.86981249850436,46143731337.19136,414255338.2676184
413,binancecoin,2022-10-03,284.943142563058,46627866231.39143,469428210.3280755
414,binancecoin,2022-10-04,287.0239733773218,46843391805.4552,605113948.824388
415,binancecoin,2022-10-05,296.4786138635916,48396050335.201744,728336449.1414783
416,binancecoin,2022-10-06,293.994765712581,48013554581.76717,543029075.5981967
417,binancecoin,2022-10-07,284.6831470938366,46461345517.540184,217913559.79823756
418,binancecoin,2022-10-08,282.1380761233629,46074108670.24089,941674777.9664015
419,binancecoin,2022-10-09,276.20000444263593,45097700498.16838,460043777.1393903
420,binancecoin,2022-10-10,278.21101434456375,45353431565.52445,422533959.31943816
421,binancecoin,2022-10-11,271.8858994634033,44486786748.7005,533177533.65505916
422,binancecoin,2022-10-12,271.36643087829793,44256837124.06181,519272843.7585784
423,binancecoin,2022-10-13,270.9230856875024,44244724963.92678,411506006.68921244
424,binancecoin,2022-10-14,271.8081703675306,44381601383.247795,990860816.1184701
425,binancecoin,2022-10-15,269.2012020625651,43918740943.71357,35486912.41895256
426,binancecoin,2022-10-16,268.8115135474888,43876754813.13291,139004435.58449778
427,binancecoin,2022-10-17,272.359699567604,44431434369.45748,442972907.65471065
428,binancecoin,2022-10-18,275.81935662561193,45002578230.531715,454896074.3009653
429,binancecoin,2022-10-19,273.35214811973776,44649912359.253006,415377960.286061
430,binancecoin,2022-10-20,271.62616712300417,44327023282.1657,196181369.36518124
431,binancecoin,2022-10-21,268.96503251364254,43919112784.57006,246682792.69781128
432,binancecoin,2022-10-22,269.96653990650645,44082565735.125336,535671514.44089705
433,binancecoin,2022-10-23,270.4364471259337,44153416936.60568,111147720.33729327
434,binancecoin,2022-10-24,276.01957645652334,45036253669.954735,425481973.74251753
435,binancecoin,2022-10-25,273.65519384649673,44622894154.07484,468905489.6912025
436,binancecoin,2022-10-26,285.15419202713457,46656222265.68989,908333564.2418987
437,binancecoin,2022-10-27,290.2230866189964,47393552587.29484,305360483.0617116
438,binancecoin,2022-10-28,287.011074547805,46874589626.861725,498014882.6451063
439,binancecoin,2022-10-29,297.70435875192106,48606139721.35658,244128552.44174865
440,binancecoin,2022-10-30,303.65754404105,49556125469.528145,1434607961.5836027
441,binancecoin,2022-10-31,313.60056079900215,51110669155.773766,1619397557.4664311
442,binancecoin,2022-11-01,326.32149655475104,53528392691.56975,2574887906.367027
443,binancecoin,2022-11-02,324.69417703745535,53045918785.69489,2472618806.6886673
444,binancecoin,2022-11-03,320.2613946314507,52253322651.63208,2441288353.739577
445,binancecoin,2022-11-04,329.5846389937549,53729673248.89722,2914407353.4524393
446,binancecoin,2022-11-05,352.9461579035513,57629043552.57033,482084447.3973793
447,binancecoin,2022-11-06,348.70361246682364,56955128372.17605,86762244.5546612
448,binancecoin,2022-11-07,340.8931520879805,55830055509.25134,1951301965.1001325
449,binancecoin,2022-11-08,337.0016536650197,54937029725.69119,3463407069.567359
450,binancecoin,2022-11-09,330.6993295780715,54109010974.71479,2457633082.556192
451,binancecoin,2022-11-10,264.0156828418253,43045983596.496254,2967391235.064065
452,binancecoin,2022-11-11,303.54990812229,49453629190.098854,2829805459.072689
453,binancecoin,2022-11-12,291.0495603067069,47348254051.62744,1822439188.1105642
454,binancecoin,2022-11-13,281.77897038510287,45956774660.47869,1319689080.5398424
455,binancecoin,2022-11-14,276.6320889673084,45079657180.48735,1029304209.2044678
456,binancecoin,2022-11-15,278.40397281014515,45595436003.94707,1587096552.1310854
457,binancecoin,2022-11-16,277.1353122741133,45276634124.73127,1056184721.1260809
458,binancecoin,2022-11-17,272.25465844602024,44379314946.52611,895350350.8859801
459,binancecoin,2022-11-18,268.14985634550976,43762525622.32037,589270203.0939227
460,binancecoin,2022-11-19,274.0765267565594,44733949104.93774,593920125.1880074
461,binancecoin,2022-11-20,272.3602662535667,44498964733.00458,316487894.5957716
462,binancecoin,2022-11-21,264.40273888614735,43149905938.591484,476496983.5938403
463,binancecoin,2022-11-22,254.40350517616608,41538741493.90912,1157275624.890331
464,binancecoin,2022-11-23,266.35995578420506,43586685572.44545,787412866.2498643
465,binancecoin,2022-11-24,297.75275343880065,48702064859.94381,218835082.88697192
466,binancecoin,2022-11-25,300.7303265004611,49040106669.95617,1002366660.1781118
467,binancecoin,2022-11-26,300.8092123894143,49109400047.8331,598170272.4300721
468,binancecoin,2022-11-27,311.24459933429426,50825864029.50319,1394413989.773592
469,binancecoin,2022-11-28,307.5693272734675,50254569003.805916,794833046.1837469
470,binancecoin,2022-11-29,293.64957881359106,47949642740.82927,1291367056.0920334
471,binancecoin,2022-11-30,296.4125819335669,48390045094.951065,136503299.83621466
472,binancecoin,2022-12-01,301.70616571685736,49274297384.454605,944822626.0801915
473,binancecoin,2022-12-02,292.0902464905152,47684754833.26964,1718187301.1895766
474,binancecoin,2022-12-03,292.771285723617,47789712925.8789,49427730.58518304
475,binancecoin,2022-12-04,291.0209683080699,47591443112.12832,703884125.0602776
476,binancecoin,2022-12-05,292.5518415253399,47722863606.6815,665815594.1316248
477,binancecoin,2022-12-06,288.58893380851634,47134321600.0522,721593433.6776474
478,binancecoin,2022-12-07,290.1949343288683,47388136404.34783,641666867.278448
479,binancecoin,2022-12-08,284.4590071248974,46475738118.34146,775412065.210586
480,binancecoin,2022-12-09,290.51971654294226,47360717202.43943,720497813.0594383
481,binancecoin,2022-12-10,286.23231261782905,46755914537.07679,639138700.9697437
482,binancecoin,2022-12-11,288.0232700990562,46979017087.120926,439505796.9913464
483,binancecoin,2022-12-12,284.4874611576896,46459874594.12394,356251072.19084746
484,binancecoin,2022-12-13,276.950700638716,45247815338.55446,308501680.81345034
485,binancecoin,2022-12-14,272.08818853446036,44442840988.66696,1038027779.454247
486,binancecoin,2022-12-15,268.27919616925516,43816838361.29269,1230823034.113096
487,binancecoin,2022-12-16,257.2922574790732,42062237375.5205,496922718.9182019
488,binancecoin,2022-12-17,227.85848413813025,37108234937.804794,99313763.61134356
489,binancecoin,2022-12-18,242.82820622253874,39515739967.728096,1505549357.4104545
490,binancecoin,2022-12-19,251.64525712185642,41190139611.416534,360672453.94024426
491,binancecoin,2022-12-20,241.19150509217152,39390259950.2684,384674162.96521586
492,binancecoin,2022-12-21,251.67565745784216,41087025961.70686,692548471.7673858
493,binancecoin,2022-12-22,245.8370886871489,40173092497.50436,521176570.22161573
494,binancecoin,2022-12-23,245.94863332818133,40140034038.02163,556887080.5039829
495,binancecoin,2022-12-24,246.22016937416416,40196349507.10237,381696111.396362
496,binancecoin,2022-12-25,244.7422939771148,39956711780.80908,263445842.73303223
497,binancecoin,2022-12-26,243.3434175145285,39699718822.076584,280337157.31576097
498,binancecoin,2022-12-27,243.75051797543173,39767865335.13547,268504876.4434729
499,binancecoin,2022-12-28,246.44461842860986,40184438105.082405,307601730.42464393
500,binancecoin,2022-12-29,244.03445977512936,39817009960.2575,145440839.43544328
501,binancecoin,2022-12-30,246.45075807104243,40230209465.18819,148453239.2470947
502,binancecoin,2022-12-31,245.83781124667948,40164375080.41413,298665936.5155211
503,binancecoin,2023-01-01,246.65936120574213,40273794261.84196,17764481.56858248
504,binancecoin,2023-01-02,244.06456734303708,39852514893.71858,230405872.60663438
505,binancecoin,2023-01-03,245.42975628242627,40136162128.662964,393346445.61559737
506,binancecoin,2023-01-04,246.21147125205005,40194802590.741646,256645348.84911326
507,binancecoin,2023-01-05,259.12811648835725,42262890456.74842,713673930.4726129
508,binancecoin,2023-01-06,256.4740131558113,41882966204.599686,167603342.74057305
509,binancecoin,2023-01-07,259.80063819702076,42404102106.189705,453907517.4154086
510,binancecoin,2023-01-08,261.3192647814156,42647994854.98575,302718780.57706803
511,binancecoin,2023-01-09,273.53602879922215,44656906521.32682,406080943.02715445
512,binancecoin,2023-01-10,272.72570123838176,44542012427.26017,967672469.9870036
513,binancecoin,2023-01-11,277.09901135735623,45318222265.869415,577193155.0085815
514,binancecoin,2023-01-12,285.4685940120304,46586461239.246544,644490450.4389521
515,binancecoin,2023-01-13,287.38588820938793,46937912182.31921,572474025.189221
516,binancecoin,2023-01-14,294.1442843030924,47947758393.05579,741863436.7457082
517,binancecoin,2023-01-15,305.80593437211155,49943815084.215385,621263980.3630487
518,binancecoin,2023-01-16,301.70933600413946,49222768561.114334,736192124.7276325
519,binancecoin,2023-01-17,298.8973192510195,48792209674.23091,781896457.7009352
520,binancecoin,2023-01-18,300.1861465904951,48934162211.70411,609443149.9988856
521,binancecoin,2023-01-19,287.7064487280841,38863899341.493355,935963362.5168898
522,binancecoin,2023-01-20,294.75015635498556,39775681142.76484,525255021.0152153
523,binancecoin,2023-01-21,304.9491185578326,41107817142.74072,924329019.7818149
524,binancecoin,2023-01-22,298.95597595248256,40342844634.97218,887023242.243446
525,binancecoin,2023-01-23,303.1682033719517,40887166881.195435,150521091.81746808
526,binancecoin,2023-01-24,306.08614395630946,41352793244.72717,769750138.4684281
527,binancecoin,2023-01-25,300.5596006860807,40710000029.919876,1360044174.0440576
528,binancecoin,2023-01-26,307.0870836154322,41483151362.56983,66745144.443485685
529,binancecoin,2023-01-27,304.8876268040751,41149656904.52385,698771570.2321252
530,binancecoin,2023-01-28,308.46491509629993,41645249790.13214,622950362.5651071
531,binancecoin,2023-01-29,305.9476086163142,41254850789.52821,537183722.5660921
532,binancecoin,2023-01-30,317.3058436293438,42808011984.80755,451076761.21722734
533,binancecoin,2023-01-31,307.0579942811479,41374485112.913246,923049424.9781038
534,binancecoin,2023-02-01,312.5124111003879,42108205614.493965,686300739.6180097
535,binancecoin,2023-02-02,317.6478001387411,42847286857.96311,859050894.5097826
536,binancecoin,2023-02-03,325.4378607655227,43801457182.32052,84078874.8380985
537,binancecoin,2023-02-04,332.2759598355965,44840122542.47202,1268188756.6195889
538,binancecoin,2023-02-05,330.84808057164304,44651269260.7055,465200874.3085924
539,binancecoin,2023-02-06,327.66158500544736,44225334686.7341,214914370.79754657
540,binancecoin,2023-02-07,324.9705115670021,43820319411.42918,686777874.0027725
541,binancecoin,2023-02-08,333.3934671331275,52687066244.94957,581601059.3434665
542,binancecoin,2023-02-09,328.36524001800655,51836845863.67167,729847578.7174623
543,binancecoin,2023-02-10,305.7504764007344,48291721476.57718,1346549932.9636326
544,binancecoin,2023-02-11,305.922777928334,48368078947.74623,624450062.6640974
545,binancecoin,2023-02-12,310.9946900861517,49146214017.89854,454948260.81630766
546,binancecoin,2023-02-13,313.54894548425904,49507659250.12227,39039403.51465756
547,binancecoin,2023-02-14,293.31853536451445,46259599942.4369,532374603.3422022
548,binancecoin,2023-02-15,296.2006166788949,46811338177.70054,1005050377.4962156
549,binancecoin,2023-02-16,317.253716942579,50074569838.81647,1031520466.8938345
550,binancecoin,2023-02-17,306.7607705486582,48379049686.04854,1643331080.4659684
551,binancecoin,2023-02-18,313.67158841558035,49577894902.09543,1114028934.4542108
552,binancecoin,2023-02-19,316.2076873945047,49856817082.596756,642090260.6405485
553,binancecoin,2023-02-20,311.35437639872123,49473349358.159676,780739778.810844
554,binancecoin,2023-02-21,314.9405352551521,49710803984.08142,883654966.1127073
555,binancecoin,2023-02-22,311.0758832548785,49103313729.37265,744251696.0688722
556,binancecoin,2023-02-23,312.4648086454937,49367058957.58157,929231102.2772474
557,binancecoin,2023-02-24,308.513806240444,48689301152.18177,768415803.7098821
558,binancecoin,2023-02-25,301.8300281763101,47654082071.56505,661382772.5581934
559,binancecoin,2023-02-26,302.13581645970845,47710101862.93616,463170459.09662414
560,binancecoin,2023-02-27,308.57409402196856,48751232145.0268,454441353.1641066
561,binancecoin,2023-02-28,304.5602014720987,48144114205.19624,493844165.87227964
562,binancecoin,2023-03-01,301.3031642449634,47506411709.74829,430335213.88634783
563,binancecoin,2023-03-02,303.18231804025635,47810909892.96906,46710424.92698087
564,binancecoin,2023-03-03,299.82054496141643,47378215431.825714,442900344.9757042
565,binancecoin,2023-03-04,290.21813598226385,45805267734.66612,551796723.5580955
566,binancecoin,2023-03-05,289.16643388317925,45700004126.05603,176384110.15050194
